ALIAS,VERSO,CODPERCORSO,CODPRGARCOLINEA,XDA,YDA,XA,YA,FDA_ID,FDA_NOME,FDA_X,FDA_Y,FA_ID,FA_NAME,FA_X,FA_Y,CODARCOFERMATA,CODSEGMENTO
4L,Asc,609,1155,753573.99,5042838.76,753572.69,5042840.32,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23134
4L,Asc,609,1155,753572.69,5042840.32,753571.3,5042842.12,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23135
4L,Asc,609,1155,753571.3,5042842.12,753569.9,5042844.24,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23136
4L,Asc,609,1155,753569.9,5042844.24,753569.25,5042846.21,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23137
4L,Asc,609,1155,753569.25,5042846.21,753569.01,5042848.5,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23138
4L,Asc,609,1155,753569.01,5042848.5,753569.37,5042850.33,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23139
4L,Asc,609,1155,753569.37,5042850.33,753581.84,5042879.86,13,Corso del Popolo Mestrina,753532.09,5042548.84,384,Mestre Centro B1,753581.84,5042879.86,1186631,23140
4L,Asc,609,128,754582.41,5040539.27,754561.27,5040537.18,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50303
4L,Asc,609,128,754561.27,5040537.18,754533.4,5040553.5,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50304
4L,Asc,609,128,754533.4,5040553.5,754497.47,5040574.8,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50305
4L,Asc,609,128,754497.47,5040574.8,754466.93,5040593.88,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50306
4L,Asc,609,128,754466.93,5040593.88,754401.38,5040650.3,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50307
4L,Asc,609,128,754401.38,5040650.3,754239.47,5040824.99,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50308
4L,Asc,609,128,754239.47,5040824.99,754230.07,5040828.38,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50309
4L,Asc,609,128,754230.07,5040828.38,754222.88,5040838.09,1381,Liberta' Porto Marghera,754582.41,5040539.27,11380,Liberta' Fincantieri,754222.88,5040838.09,1188652,50310
4L,Asc,609,776,754222.88,5040838.09,754211.9,5040843.58,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50311
4L,Asc,609,776,754211.9,5040843.58,754212.33,5040847.37,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50312
4L,Asc,609,776,754212.33,5040847.37,754212.63,5040850.03,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50313
4L,Asc,609,776,754212.63,5040850.03,754211.79,5040854.85,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50314
4L,Asc,609,776,754211.79,5040854.85,754211.51,5040856.41,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50315
4L,Asc,609,776,754211.51,5040856.41,754210.1,5040859.28,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50316
4L,Asc,609,776,754210.1,5040859.28,754208.65,5040862.23,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50317
4L,Asc,609,776,754208.65,5040862.23,754204.26,5040867,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50318
4L,Asc,609,776,754204.26,5040867,754198.7,5040870.34,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50319
4L,Asc,609,776,754198.7,5040870.34,754195.67,5040871.13,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50320
4L,Asc,609,776,754195.67,5040871.13,754185.93,5040880.64,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50321
4L,Asc,609,776,754185.93,5040880.64,754133.09,5040932.21,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50322
4L,Asc,609,776,754133.09,5040932.21,754104.57,5040963.77,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50323
4L,Asc,609,776,754104.57,5040963.77,754101.6,5040967.65,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50324
4L,Asc,609,776,754101.6,5040967.65,754078.59,5040992.65,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50325
4L,Asc,609,776,754078.59,5040992.65,754064.94,5041004.78,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50326
4L,Asc,609,776,754064.94,5041004.78,754061.67,5041007.63,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50327
4L,Asc,609,776,754061.67,5041007.63,754044.57,5041022.54,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50328
4L,Asc,609,776,754044.57,5041022.54,754016.97,5041044.79,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50329
4L,Asc,609,776,754016.97,5041044.79,753978.72,5041071.06,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50330
4L,Asc,609,776,753978.72,5041071.06,753964.28,5041081.49,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50331
4L,Asc,609,776,753964.28,5041081.49,753945.81,5041094.87,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50332
4L,Asc,609,776,753945.81,5041094.87,753908.94,5041121.99,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50333
4L,Asc,609,776,753908.94,5041121.99,753877.18,5041144.73,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50334
4L,Asc,609,776,753877.18,5041144.73,753852.61,5041157.65,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50335
4L,Asc,609,776,753852.61,5041157.65,753835.94,5041165.43,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50336
4L,Asc,609,776,753835.94,5041165.43,753799,5041180.52,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50337
4L,Asc,609,776,753799,5041180.52,753712.73,5041207.63,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50338
4L,Asc,609,776,753712.73,5041207.63,753601.03,5041232.38,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50339
4L,Asc,609,776,753601.03,5041232.38,753587.08,5041234.71,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50340
4L,Asc,609,776,753587.08,5041234.71,753576.12,5041236.5,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50341
4L,Asc,609,776,753576.12,5041236.5,753528.32,5041245.47,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50342
4L,Asc,609,776,753528.32,5041245.47,753379.89,5041280.53,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50343
4L,Asc,609,776,753379.89,5041280.53,753298.18,5041299.48,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50344
4L,Asc,609,776,753298.18,5041299.48,753282.84,5041303.32,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50345
4L,Asc,609,776,753282.84,5041303.32,753271.63,5041305.54,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50346
4L,Asc,609,776,753271.63,5041305.54,753258,5041307.44,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50347
4L,Asc,609,776,753258,5041307.44,753238.94,5041310.56,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50348
4L,Asc,609,776,753238.94,5041310.56,753200.9,5041325.18,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,50349
4L,Asc,609,133,753290.35,5041876.24,753287.32,5041880.26,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55520
4L,Asc,609,133,753287.32,5041880.26,753289.71,5041889.03,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55521
4L,Asc,609,133,753289.71,5041889.03,753298.29,5041920.87,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55522
4L,Asc,609,133,753298.29,5041920.87,753328.84,5042009.34,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55523
4L,Asc,609,133,753328.84,5042009.34,753361.96,5042113.73,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55524
4L,Asc,609,133,753361.96,5042113.73,753363.53,5042121.36,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55525
4L,Asc,609,133,753363.53,5042121.36,753375.4,5042159.12,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55526
4L,Asc,609,133,753375.4,5042159.12,753381.26,5042172.81,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55527
4L,Asc,609,133,753381.26,5042172.81,753409.38,5042231.04,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,55528
4L,Asc,609,133,753409.38,5042231.04,753410.13,5042246.76,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55529
4L,Asc,609,133,753410.13,5042246.76,753427.94,5042300.11,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55530
4L,Asc,609,133,753427.94,5042300.11,753433.13,5042311.12,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55531
4L,Asc,609,133,753433.13,5042311.12,753468.86,5042403.02,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55532
4L,Asc,609,133,753468.86,5042403.02,753482.04,5042435.05,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55533
4L,Asc,609,133,753482.04,5042435.05,753487.49,5042449.51,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55534
4L,Asc,609,133,753487.49,5042449.51,753492.26,5042459.39,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55535
4L,Asc,609,133,753492.26,5042459.39,753497.72,5042473.41,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55536
4L,Asc,609,133,753497.72,5042473.41,753532.09,5042548.84,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,55537
4L,Asc,609,128,755141.73,5040354.02,755133.63,5040343.74,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77039
4L,Asc,609,128,755133.63,5040343.74,755094.26,5040352.94,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77040
4L,Asc,609,128,755094.26,5040352.94,755029.26,5040364.76,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77041
4L,Asc,609,128,755029.26,5040364.76,754997.12,5040371.47,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77042
4L,Asc,609,128,754997.12,5040371.47,754995.54,5040371.74,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77043
4L,Asc,609,128,754995.54,5040371.74,754955.14,5040381.33,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77044
4L,Asc,609,128,754955.14,5040381.33,754898.17,5040396.16,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77045
4L,Asc,609,128,754898.17,5040396.16,754874.43,5040402.21,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77046
4L,Asc,609,128,754874.43,5040402.21,754865.17,5040404.72,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77047
4L,Asc,609,128,754865.17,5040404.72,754844.97,5040410.46,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77048
4L,Asc,609,128,754844.97,5040410.46,754829.66,5040415.3,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77049
4L,Asc,609,128,754829.66,5040415.3,754781.97,5040430.83,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77050
4L,Asc,609,128,754781.97,5040430.83,754751,5040441.59,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77051
4L,Asc,609,128,754751,5040441.59,754738.19,5040446.53,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77052
4L,Asc,609,128,754738.19,5040446.53,754680.56,5040475.57,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77053
4L,Asc,609,128,754680.56,5040475.57,754633.64,5040498.91,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77054
4L,Asc,609,128,754633.64,5040498.91,754594.58,5040517.97,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77055
4L,Asc,609,128,754594.58,5040517.97,754582.41,5040539.27,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,77056
4L,Disc,610,636,755164.4,5040322.79,755214.63,5040317.66,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21077
4L,Disc,610,636,755214.63,5040317.66,755261.87,5040309.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21078
4L,Disc,610,636,755261.87,5040309.34,755316.36,5040295.98,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21079
4L,Disc,610,636,755316.36,5040295.98,755459.09,5040261.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21080
4L,Disc,610,636,755459.09,5040261.73,755477.01,5040256.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21081
4L,Disc,610,636,755477.01,5040256.22,755482.23,5040254.88,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21082
4L,Disc,610,636,755482.23,5040254.88,755518.89,5040245.03,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21083
4L,Disc,610,636,755518.89,5040245.03,755532.29,5040240.79,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21084
4L,Disc,610,636,755532.29,5040240.79,755565.33,5040229.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21085
4L,Disc,610,636,755565.33,5040229.34,755633.78,5040202.19,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21086
4L,Disc,610,636,755633.78,5040202.19,755662.09,5040191.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21087
4L,Disc,610,636,755662.09,5040191.55,755710.86,5040162.93,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21088
4L,Disc,610,636,755710.86,5040162.93,755738.13,5040139.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21089
4L,Disc,610,636,755738.13,5040139.55,755826.88,5040059.94,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21090
4L,Disc,610,636,755826.88,5040059.94,755829.99,5040057.7,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21091
4L,Disc,610,636,755829.99,5040057.7,755842.61,5040048.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21092
4L,Disc,610,636,755842.61,5040048.67,755885.25,5040014.8,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21093
4L,Disc,610,636,755885.25,5040014.8,755890.59,5040010.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21094
4L,Disc,610,636,755890.59,5040010.57,755935.88,5039975.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21095
4L,Disc,610,636,755935.88,5039975.36,755945.39,5039968.62,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21096
4L,Disc,610,636,755945.39,5039968.62,755969.59,5039953.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21097
4L,Disc,610,636,755969.59,5039953.36,755991.79,5039938.91,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21098
4L,Disc,610,636,755991.79,5039938.91,756045.92,5039905.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21099
4L,Disc,610,636,756045.92,5039905.84,756063.89,5039897.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21100
4L,Disc,610,636,756063.89,5039897.34,756095.37,5039883.83,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21101
4L,Disc,610,636,756095.37,5039883.83,756113.07,5039877.87,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21102
4L,Disc,610,636,756113.07,5039877.87,756131.22,5039872.49,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21103
4L,Disc,610,636,756131.22,5039872.49,756150.7,5039867.28,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21104
4L,Disc,610,636,756150.7,5039867.28,756167.49,5039862.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21105
4L,Disc,610,636,756167.49,5039862.51,756245.6,5039844.33,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21106
4L,Disc,610,636,756245.6,5039844.33,756283.31,5039833.74,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21107
4L,Disc,610,636,756283.31,5039833.74,756302.06,5039827.17,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21108
4L,Disc,610,636,756302.06,5039827.17,756374.79,5039779.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21109
4L,Disc,610,636,756374.79,5039779.84,756443.91,5039730.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21110
4L,Disc,610,636,756443.91,5039730.57,756545.39,5039658.05,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,21111
